,Time,Returns_KROT3
558,2015-01-08,0.07557964276517826
559,2015-01-09,-0.02381064869371885
560,2015-01-12,-0.09140216340711937
561,2015-01-13,0.0654663084315863
562,2015-01-14,0.004626068388782212
563,2015-01-15,-0.03125254350410467
564,2015-01-16,0.06453852113757153
565,2015-01-19,-0.021813576471230167
566,2015-01-20,-0.00840020212526671
567,2015-01-21,0.0442516892099345
568,2015-01-22,-0.07461603053491173
569,2015-01-23,-0.010329849501577115
570,2015-01-26,0.040694190826554344
571,2015-01-27,0.00840020212526671
572,2015-01-28,-0.045904597583720896
573,2015-01-29,0.030578627105493972
574,2015-01-30,-0.05393852942272659
575,2015-02-02,-0.006541315229639633
576,2015-02-03,-0.03846628082779624
577,2015-02-04,-0.018933439931592577
578,2015-02-05,-0.005226492733542809
579,2015-02-06,-0.11756471887787212
580,2015-02-09,0.0479478224096721
581,2015-02-10,-0.04207121392068691
582,2015-02-11,-0.04698515355667032
583,2015-02-12,0.11675897002669311
584,2015-02-13,-0.022100347000665987
585,2015-02-18,0.01570471076426072
586,2015-02-19,0.09355879284232405
587,2015-02-20,-0.026217146388838763
588,2015-02-23,0.06228663020686831
589,2015-02-24,0.017558312213378446
590,2015-02-25,-0.0015835316056440618
591,2015-02-26,-0.09293582174386295
592,2015-02-27,-0.11020314013361432
593,2015-03-02,-0.009756174945364737
594,2015-03-03,-0.014815085785140347
595,2015-03-04,-0.017060122745308437
596,2015-03-05,-0.013245226750020489
597,2015-03-06,0.023315805313616877
598,2015-03-09,-0.027426808020139415
599,2015-03-10,-0.05286643203601793
600,2015-03-11,0.03938774171555348
601,2015-03-12,0.051867242382748646
602,2015-03-13,0.021569463663351218
603,2015-03-16,-0.02653718376528591
604,2015-03-17,0.045750070625276695
605,2015-03-18,0.05641810393357671
606,2015-03-19,-0.0736930056908891
607,2015-03-20,0.012506175505229589
608,2015-03-23,0.031987675493397205
609,2015-03-24,0.011049836186585171
610,2015-03-25,-0.012903404835908017
611,2015-03-26,-0.07310946982413258
612,2015-03-27,-0.006006024060211779
613,2015-03-30,0.023810648693718406
614,2015-03-31,0.0009799118863491607
615,2015-04-01,0.03748636894144708
